steps,res,frames,Wh
-1.1646188998871023,0.34039521025184794,0.0029667191154279793,14.0
0.9449495673267048,0.34039521025184794,0.0029667191154279793,100.0
-0.525942207978335,0.34039521025184794,-0.29073847331193364,34.0
1.2546109937067131,0.34039521025184794,0.0029667191154279793,113.0
-0.11951158585457403,0.34039521025184794,0.0029667191154279793,57.0
0.28691903626918697,0.34039521025184794,0.0029667191154279793,73.0
0.05467296648418067,-3.0325119982233897,-1.661362704639621,40.0
-0.525942207978335,-2.030717062841465,-1.8571661662578622,37.0
1.622333937532973,0.34039521025184794,0.0029667191154279793,126.0
-0.4291730122345824,0.34039521025184794,0.0029667191154279793,44.0
0.13208832307918278,0.34039521025184794,0.0029667191154279793,67.0
-0.525942207978335,0.34039521025184794,-0.14388587709825282,34.0
1.2739648328554636,0.34039521025184794,0.0029667191154279793,114.0
0.6352881409466964,0.34039521025184794,0.0029667191154279793,87.0
-1.2807419347796054,0.34039521025184794,0.0029667191154279793,10.0
-0.525942207978335,0.34039521025184794,0.5903771039701512,54.0
0.05467296648418067,0.34039521025184794,0.0029667191154279793,64.0
-0.080803907557073,0.34039521025184794,0.0029667191154279793,58.0
1.6416877766817235,0.34039521025184794,0.0029667191154279793,127.0
-0.525942207978335,0.34039521025184794,-0.48654193493017467,30.0
-0.525942207978335,-2.030717062841465,-0.045984146289132284,10.08
0.8481803715829521,0.34039521025184794,0.0029667191154279793,96.0
1.0804264413679583,0.34039521025184794,0.0029667191154279793,107.0
0.8868880498804531,0.34039521025184794,0.0029667191154279793,98.0
-0.48723452968083397,0.34039521025184794,0.0029667191154279793,42.0
-0.7968959560608423,0.34039521025184794,0.0029667191154279793,29.0
2.1061799162517363,0.34039521025184794,0.0029667191154279793,149.0
-0.5840037254245866,0.34039521025184794,0.0029667191154279793,38.0
0.77076501498795,0.34039521025184794,0.0029667191154279793,93.0
1.4868570634917193,0.34039521025184794,0.0029667191154279793,122.0
-0.525942207978335,0.34039521025184794,-0.6823453965484158,25.0
-0.13886542500332455,0.34039521025184794,0.0029667191154279793,56.0
2.2610106294417402,0.34039521025184794,0.0029667191154279793,154.0
-0.525942207978335,-2.0876237573957046,1.5204435466567963,16.0
-1.1065573824408508,0.34039521025184794,-1.661362704639621,101.0
-0.525942207978335,-2.030717062841465,-0.045984146289132284,25.93
-0.7388344386145907,0.34039521025184794,0.0029667191154279793,32.0
-0.525942207978335,0.34039521025184794,-2.1998222240897842,3.0
-0.7581882777633413,0.34039521025184794,0.0029667191154279793,31.0
-0.3904653339370814,0.34039521025184794,0.0029667191154279793,46.0
-0.525942207978335,0.34039521025184794,0.6393279693747115,54.0
2.028764559656734,0.34039521025184794,0.0029667191154279793,141.0
-0.525942207978335,0.34039521025184794,-2.395625685708025,1.0
1.4094417068967173,0.34039521025184794,0.0029667191154279793,119.0
-0.3324038164908298,-1.8094132506860892,1.5204435466567963,22.8
-1.1065573824408508,-2.504939517460128,-1.661362704639621,28.0
-0.21628078159832664,0.34039521025184794,0.0029667191154279793,53.0
0.7127034975416985,0.34039521025184794,0.0029667191154279793,90.0
1.3707340285992162,0.34039521025184794,0.0029667191154279793,118.0
-0.525942207978335,0.34039521025184794,-0.43759106952561444,30.0
1.0223649239217067,0.34039521025184794,0.0029667191154279793,104.0
1.583626259235472,0.34039521025184794,0.0029667191154279793,125.0
